Date,Open,Close,High,Low,Volume,Adj Close
2023-08-01,15696.98046875,15718.009765625,15748.4296875,15636.5703125,4633770000,15718.009765625
2023-08-02,15561.150390625,15370.740234375,15561.3603515625,15321.4404296875,5481960000,15370.740234375
2023-08-03,15287.76953125,15353.5400390625,15436.58984375,15270.7197265625,6036970000,15353.5400390625
2023-08-04,15420.740234375,15274.919921875,15523.3095703125,15258.6904296875,5349450000,15274.919921875
2023-08-07,15355.6201171875,15407.849609375,15410.849609375,15258.919921875,4892330000,15407.849609375
2023-08-08,15279.41015625,15273.0498046875,15295.7998046875,15148.25,5284550000,15273.0498046875
2023-08-09,15286.990234375,15101.7099609375,15288.759765625,15077.91015625,5591360000,15101.7099609375
2023-08-10,15217.2900390625,15128.83984375,15366.2900390625,15072.490234375,5299080000,15128.83984375
2023-08-11,15010.51953125,15028.0703125,15102.5302734375,14973.669921875,4638880000,15028.0703125
2023-08-14,14988.419921875,15205.58984375,15206.259765625,14972.009765625,4272020000,15205.58984375
2023-08-15,15172.080078125,15037.650390625,15192.8798828125,15014.3603515625,4473320000,15037.650390625
2023-08-16,15021.6298828125,14876.4697265625,15077.0498046875,14874.01953125,6243760000,14876.4697265625
2023-08-17,14943.33984375,14715.8095703125,14949.580078125,14698.2900390625,5280180000,14715.8095703125
2023-08-18,14589.7099609375,14694.83984375,14744.5703125,14557.830078125,4801910000,14694.83984375
2023-08-21,14762.009765625,14936.6904296875,14958.8701171875,14739.3701171875,4363070000,14936.6904296875
2023-08-22,15035.0703125,14908.9599609375,15037.7900390625,14883.98046875,4282430000,14908.9599609375
2023-08-23,14947.580078125,15148.0595703125,15188.8603515625,14947.580078125,4127850000,15148.0595703125
2023-08-24,15278.9296875,14816.4404296875,15279.240234375,14814.830078125,4383820000,14816.4404296875
2023-08-25,14858.9296875,14941.830078125,15001.2900390625,14715.3603515625,3970060000,14941.830078125
2023-08-28,15035.48046875,15052.4599609375,15086.23046875,14948.919921875,3666680000,15052.4599609375
2023-08-29,15043.01953125,15376.5498046875,15391.5595703125,15034.5400390625,4748180000,15376.5498046875
2023-08-30,15386.669921875,15462.4296875,15484.830078125,15341.9404296875,4364600000,15462.4296875
2023-08-31,15475.4296875,15501.0703125,15575.009765625,15466.41015625,4568610000,15501.0703125
2023-09-01,15600.9501953125,15490.8603515625,15618.849609375,15429.3603515625,4033960000,15490.8603515625
2023-09-05,15460.51953125,15508.240234375,15556.849609375,15419.9599609375,4379790000,15508.240234375
2023-09-06,15467.3203125,15371.4404296875,15487.0,15289.48046875,4215320000,15371.4404296875
2023-09-07,15174.2197265625,15258.51953125,15288.2001953125,15138.73046875,4320830000,15258.51953125
2023-09-08,15265.5703125,15280.23046875,15374.2197265625,15244.0595703125,4160360000,15280.23046875
2023-09-11,15409.76953125,15461.8701171875,15482.83984375,15328.349609375,4538870000,15461.8701171875
2023-09-12,15390.58984375,15289.740234375,15447.849609375,15278.8798828125,4595490000,15289.740234375
2023-09-13,15293.26953125,15348.5302734375,15414.6103515625,15256.599609375,4840310000,15348.5302734375
2023-09-14,15433.009765625,15473.8896484375,15512.8203125,15337.1796875,4649010000,15473.8896484375
2023-09-15,15425.9501953125,15202.400390625,15435.4501953125,15173.7099609375,8162210000,15202.400390625
2023-09-18,15161.169921875,15225.3701171875,15268.9599609375,15155.4599609375,4855880000,15225.3701171875
2023-09-19,15152.5302734375,15191.23046875,15219.919921875,15069.41015625,4453460000,15191.23046875
2023-09-20,15225.33984375,14969.919921875,15245.1904296875,14967.599609375,4782440000,14969.919921875
2023-09-21,14813.490234375,14694.240234375,14849.25,14691.6904296875,5014890000,14694.240234375
2023-09-22,14756.6201171875,14701.099609375,14855.919921875,14686.83984375,4302700000,14701.099609375
2023-09-25,14662.6904296875,14768.900390625,14771.1201171875,14615.4501953125,4100290000,14768.900390625
2023-09-26,14668.4501953125,14545.830078125,14678.48046875,14505.6796875,4693540000,14545.830078125
2023-09-27,14600.1396484375,14580.16015625,14657.2099609375,14432.599609375,4841410000,14580.16015625
2023-09-28,14530.9599609375,14702.76953125,14787.580078125,14510.169921875,4648390000,14702.76953125
2023-09-29,14853.349609375,14715.240234375,14901.849609375,14664.7802734375,5138500000,14715.240234375
2023-10-02,14717.900390625,14837.5703125,14892.1796875,14701.51953125,4554700000,14837.5703125
2023-10-03,14744.0498046875,14565.6201171875,14819.8701171875,14504.1396484375,4684310000,14565.6201171875
2023-10-04,14613.23046875,14776.25,14803.0400390625,14592.5595703125,4308070000,14776.25
2023-10-05,14769.5498046875,14723.2197265625,14784.6904296875,14584.3896484375,4167470000,14723.2197265625
2023-10-06,14622.23046875,14973.240234375,15021.3798828125,14575.9501953125,4309420000,14973.240234375
2023-10-09,14871.5703125,15047.150390625,15070.6396484375,14816.3203125,3835930000,15047.150390625
2023-10-10,15074.0400390625,15131.51953125,15241.9404296875,15050.5400390625,4301350000,15131.51953125
2023-10-11,15194.5302734375,15241.1201171875,15248.2197265625,15119.6201171875,4160440000,15241.1201171875
2023-10-12,15264.1103515625,15184.099609375,15333.98046875,15090.6904296875,4858620000,15184.099609375
2023-10-13,15225.73046875,14995.1201171875,15232.3701171875,14943.419921875,4251550000,14995.1201171875
2023-10-16,15054.48046875,15172.73046875,15209.5,15047.26953125,4308690000,15172.73046875
2023-10-17,15009.259765625,15122.009765625,15187.0595703125,14932.76953125,4417640000,15122.009765625
2023-10-18,15022.2802734375,14909.259765625,15103.8701171875,14865.8095703125,4617140000,14909.259765625
2023-10-19,14981.1298828125,14783.1298828125,15023.91015625,14749.2998046875,5014790000,14783.1298828125
2023-10-20,14752.58984375,14560.8798828125,14781.2197265625,14552.1201171875,4622840000,14560.8798828125
2023-10-23,14514.1103515625,14604.849609375,14746.3701171875,14419.0595703125,4669060000,14604.849609375
2023-10-24,14678.41015625,14745.8603515625,14774.16015625,14610.330078125,4604720000,14745.8603515625
2023-10-25,14642.080078125,14381.6396484375,14643.6904296875,14362.240234375,4599850000,14381.6396484375
2023-10-26,14314.009765625,14109.5703125,14372.509765625,14058.330078125,4894900000,14109.5703125
2023-10-27,14245.75,14180.419921875,14321.0400390625,14130.3701171875,4172100000,14180.419921875
2023-10-30,14283.98046875,14335.509765625,14388.2001953125,14225.8603515625,4149320000,14335.509765625
2023-10-31,14340.8603515625,14409.7802734375,14420.4404296875,14232.400390625,4315630000,14409.7802734375
2023-11-01,14453.6796875,14664.91015625,14677.8603515625,14441.8896484375,4545120000,14664.91015625
2023-11-02,14856.9501953125,14919.5498046875,14930.759765625,14792.8095703125,4962950000,14919.5498046875
2023-11-03,14985.1201171875,15099.490234375,15149.7802734375,14965.2900390625,4918750000,15099.490234375
2023-11-06,15137.16015625,15154.9296875,15180.1904296875,15064.91015625,4345850000,15154.9296875
2023-11-07,15201.76953125,15296.01953125,15335.4404296875,15153.3095703125,4354460000,15296.01953125
2023-11-08,15313.900390625,15313.240234375,15343.1904296875,15220.8798828125,4685550000,15313.240234375
2023-11-09,15351.1201171875,15187.900390625,15382.1103515625,15171.3203125,5313970000,15187.900390625
2023-11-10,15252.3603515625,15529.1201171875,15535.2001953125,15237.169921875,4722140000,15529.1201171875
2023-11-13,15469.2099609375,15482.7900390625,15524.66015625,15404.7099609375,4349590000,15482.7900390625
2023-11-14,15744.3603515625,15812.4697265625,15850.33984375,15726.1201171875,5332490000,15812.4697265625
2023-11-15,15881.7197265625,15817.1796875,15904.6298828125,15765.3095703125,5063830000,15817.1796875
2023-11-16,15765.2001953125,15833.169921875,15842.6298828125,15738.2197265625,4545180000,15833.169921875
2023-11-17,15803.98046875,15837.990234375,15876.8701171875,15766.9404296875,4408640000,15837.990234375
2023-11-20,15845.2001953125,16027.0595703125,16056.759765625,15844.830078125,4561810000,16027.0595703125
2023-11-21,15951.5498046875,15933.6201171875,15968.08984375,15866.8203125,4128600000,15933.6201171875
2023-11-22,16025.740234375,16001.3896484375,16119.3095703125,15964.0400390625,3855240000,16001.3896484375
2023-11-24,15974.849609375,15982.009765625,16007.4296875,15940.6201171875,2541840000,15982.009765625
2023-11-27,15969.7197265625,15961.98046875,16045.2998046875,15932.1904296875,4205880000,15961.98046875
2023-11-28,15940.2900390625,16010.4296875,16031.51953125,15921.0703125,4474400000,16010.4296875
2023-11-29,16111.3603515625,15987.599609375,16166.509765625,15976.6904296875,4890220000,15987.599609375
2023-11-30,15987.66015625,15947.8701171875,16013.48046875,15825.669921875,5678070000,15947.8701171875
2023-12-01,15892.58984375,15997.580078125,16013.75,15834.9296875,5607000000,15997.580078125
2023-12-04,15837.1201171875,15839.669921875,15852.4501953125,15695.580078125,6270020000,15839.669921875
2023-12-05,15763.650390625,15877.7099609375,15931.83984375,15760.58984375,6179120000,15877.7099609375
2023-12-06,15990.2001953125,15788.0498046875,15990.9404296875,15776.9501953125,5167030000,15788.0498046875
2023-12-07,15888.23046875,16022.490234375,16042.509765625,15875.48046875,5694310000,16022.490234375
2023-12-08,15952.849609375,16084.6904296875,16100.8603515625,15937.580078125,5430840000,16084.6904296875
2023-12-11,16069.6201171875,16221.73046875,16232.259765625,16061.8701171875,5607820000,16221.73046875
2023-12-12,16209.6103515625,16354.25,16354.25,16175.4599609375,4950100000,16354.25
2023-12-13,16392.1796875,16562.369140625,16581.0390625,16357.2099609375,6732040000,16562.369140625
2023-12-14,16603.5390625,16537.830078125,16660.7109375,16419.259765625,8033170000,16537.830078125
2023-12-15,16587.0,16623.44921875,16669.76953125,16557.009765625,8377630000,16623.44921875
2023-12-18,16631.109375,16729.80078125,16764.3203125,16629.2890625,5866080000,16729.80078125
2023-12-19,16734.25,16811.849609375,16813.009765625,16733.380859375,5757180000,16811.849609375
2023-12-20,16763.640625,16554.16015625,16860.6796875,16552.060546875,6294700000,16554.16015625
2023-12-21,16719.609375,16757.41015625,16768.01953125,16621.51953125,5465640000,16757.41015625
2023-12-22,16799.01953125,16777.400390625,16839.25,16703.5703125,4796600000,16777.400390625
2023-12-26,16816.779296875,16878.4609375,16907.509765625,16813.5703125,6120600000,16878.4609375
2023-12-27,16896.140625,16906.80078125,16922.009765625,16859.55078125,7480170000,16906.80078125
2023-12-28,16963.51953125,16898.470703125,16969.169921875,16891.3203125,5090570000,16898.470703125
2023-12-29,16902.439453125,16825.9296875,16919.509765625,16757.890625,5441060000,16825.9296875
2024-01-02,16667.30078125,16543.939453125,16686.599609375,16453.150390625,5791170000,16543.939453125
2024-01-03,16413.259765625,16368.490234375,16471.080078125,16352.1396484375,5449950000,16368.490234375
2024-01-04,16290.7802734375,16282.009765625,16419.439453125,16276.4296875,5289220000,16282.009765625
2024-01-05,16281.740234375,16305.98046875,16415.390625,16249.1904296875,5232820000,16305.98046875
2024-01-08,16354.2197265625,16649.869140625,16655.23046875,16349.3896484375,6337770000,16649.869140625
2024-01-09,16531.9609375,16678.69921875,16710.880859375,16513.73046875,5068410000,16678.69921875
2024-01-10,16702.55078125,16793.05078125,16827.369140625,16654.740234375,4404590000,16793.05078125
2024-01-11,16852.189453125,16820.900390625,16898.16015625,16618.859375,5044690000,16820.900390625
2024-01-12,16855.0,16832.919921875,16900.369140625,16776.919921875,4958940000,16832.919921875
2024-01-16,16775.099609375,16830.7109375,16895.330078125,16726.58984375,6386180000,16830.7109375
2024-01-17,16705.509765625,16736.279296875,16749.109375,16561.490234375,5181740000,16736.279296875
2024-01-18,16894.330078125,16982.2890625,16996.98046875,16818.130859375,5587440000,16982.2890625
2024-01-19,17060.140625,17314.0,17317.2109375,17041.849609375,5604950000,17314.0
2024-01-22,17403.619140625,17330.380859375,17450.30078125,17309.869140625,5456240000,17330.380859375
2024-01-23,17346.94921875,17404.2109375,17410.859375,17286.01953125,5207680000,17404.2109375
2024-01-24,17562.3203125,17499.30078125,17665.259765625,17481.970703125,4983210000,17499.30078125
2024-01-25,17589.26953125,17516.990234375,17631.33984375,17430.369140625,5281570000,17516.990234375
2024-01-26,17432.869140625,17421.009765625,17514.759765625,17395.5390625,4510530000,17421.009765625
2024-01-29,17438.029296875,17596.26953125,17603.94921875,17414.619140625,4979310000,17596.26953125
2024-01-30,17556.490234375,17476.7109375,17578.4609375,17443.76953125,4719240000,17476.7109375
2024-01-31,17269.98046875,17137.240234375,17375.3203125,17128.740234375,5875610000,17137.240234375
2024-02-01,17216.990234375,17344.7109375,17356.759765625,17175.830078125,5046920000,17344.7109375
2024-02-02,17415.939453125,17642.73046875,17682.2890625,17378.369140625,4800690000,17642.73046875
2024-02-05,17634.689453125,17613.0390625,17655.76953125,17469.619140625,4831020000,17613.0390625
2024-02-06,17664.439453125,17572.73046875,17680.619140625,17475.4296875,4759640000,17572.73046875
2024-02-07,17674.58984375,17755.0703125,17784.169921875,17637.73046875,4567580000,17755.0703125
2024-02-08,17757.599609375,17783.169921875,17814.119140625,17728.55078125,5675850000,17783.169921875
2024-02-09,17820.98046875,17962.41015625,17987.900390625,17798.810546875,5797260000,17962.41015625
2024-02-12,17942.279296875,17882.66015625,18041.44921875,17859.66015625,5458490000,17882.66015625
2024-02-13,17519.80078125,17600.419921875,17717.669921875,17478.23046875,5599860000,17600.419921875
2024-02-14,17728.900390625,17807.630859375,17815.1796875,17619.919921875,5092660000,17807.630859375
2024-02-15,17815.3203125,17845.720703125,17864.58984375,17722.310546875,6049100000,17845.720703125
2024-02-16,17853.58984375,17685.98046875,17864.16015625,17663.400390625,5223800000,17685.98046875
2024-02-20,17591.169921875,17546.099609375,17657.080078125,17399.41015625,5595700000,17546.099609375
2024-02-21,17412.7890625,17478.91015625,17482.130859375,17319.439453125,4845740000,17478.91015625
2024-02-22,17857.759765625,18004.69921875,18034.80078125,17808.259765625,5653930000,18004.69921875
2024-02-23,18052.58984375,17937.609375,18091.619140625,17902.779296875,5077910000,17937.609375
2024-02-26,17970.2109375,17933.330078125,18014.109375,17926.66015625,5417630000,17933.330078125
2024-02-27,17962.580078125,17971.05078125,17987.5390625,17871.060546875,5423020000,17971.05078125
2024-02-28,17895.029296875,17874.5,17931.009765625,17840.359375,5581690000,17874.5
2024-02-29,17991.669921875,18043.849609375,18068.51953125,17866.259765625,6265340000,18043.849609375
2024-03-01,18069.2890625,18302.91015625,18333.259765625,18064.439453125,5457910000,18302.91015625
2024-03-04,18290.099609375,18226.48046875,18313.4296875,18218.25,5725470000,18226.48046875
2024-03-05,18088.7109375,17897.869140625,18097.5,17804.5,6356800000,17897.869140625
2024-03-06,18083.509765625,18017.5703125,18142.880859375,17941.640625,5511370000,18017.5703125
2024-03-07,18161.73046875,18297.990234375,18337.94921875,18101.4296875,5072790000,18297.990234375
2024-03-08,18312.7890625,18018.44921875,18416.73046875,17995.380859375,5411790000,18018.44921875
2024-03-11,17959.6796875,17951.689453125,18003.05078125,17873.330078125,4917620000,17951.689453125
2024-03-12,18063.01953125,18219.109375,18228.369140625,17919.330078125,5100330000,18219.109375
2024-03-13,18151.759765625,18068.470703125,18163.740234375,18030.400390625,4839000000,18068.470703125
2024-03-14,18114.689453125,18014.810546875,18142.900390625,17913.630859375,5450980000,18014.810546875
2024-03-15,17926.919921875,17808.25,17930.470703125,17764.990234375,8261950000,17808.25
2024-03-18,18024.240234375,17985.009765625,18124.3203125,17973.08984375,5025040000,17985.009765625
2024-03-19,17902.51953125,18032.19921875,18039.8203125,17809.150390625,4758740000,18032.19921875
2024-03-20,18067.69921875,18240.109375,18249.119140625,18003.240234375,5298380000,18240.109375
2024-03-21,18438.240234375,18320.380859375,18464.69921875,18317.099609375,5134740000,18320.380859375
2024-03-22,18293.150390625,18339.439453125,18386.25,18267.490234375,4339930000,18339.439453125
2024-03-25,18215.5390625,18277.060546875,18337.349609375,18189.279296875,4636940000,18277.060546875
2024-03-26,18329.2890625,18210.5390625,18378.69921875,18207.880859375,5144260000,18210.5390625
2024-03-27,18338.189453125,18280.83984375,18344.08984375,18168.19921875,4768930000,18280.83984375
2024-03-28,18263.41015625,18254.689453125,18308.3203125,18231.380859375,5174450000,18254.689453125
2024-04-01,18280.8203125,18293.19921875,18391.580078125,18211.279296875,4798390000,18293.19921875
2024-04-02,18076.4296875,18121.779296875,18135.5703125,18002.26953125,4710280000,18121.779296875
2024-04-03,18054.439453125,18160.189453125,18238.669921875,18045.419921875,5151500000,18160.189453125
2024-04-04,18331.01953125,17878.779296875,18362.2890625,17875.75,5368700000,17878.779296875
2024-04-05,17940.279296875,18108.4609375,18202.9609375,17912.859375,4578130000,18108.4609375
2024-04-08,18130.439453125,18100.189453125,18178.66015625,18050.689453125,4386700000,18100.189453125
2024-04-09,18188.869140625,18169.900390625,18210.01953125,17973.0703125,4869190000,18169.900390625
2024-04-10,17957.9609375,18011.66015625,18040.830078125,17932.419921875,5308250000,18011.66015625
2024-04-11,18085.109375,18307.98046875,18337.150390625,17998.25,4714750000,18307.98046875
2024-04-12,18117.669921875,18003.490234375,18166.490234375,17952.08984375,4552740000,18003.490234375
