Date,Open,Close,High,Low,Volume,Adj Close
2019-05-24,7316.75,7315.5,7379.75,7300.5,407810,7315.5
2019-05-28,7315.5,7295.25,7371.75,7280.25,528983,7295.25
2019-05-29,7291.5,7216.0,7296.0,7183.25,568052,7216.0
2019-05-30,7214.75,7255.25,7271.25,7208.5,403475,7255.25
2019-05-31,7251.75,7133.5,7256.0,7129.25,540433,7133.5
2019-06-03,7110.0,6993.75,7132.5,6941.25,771723,6993.75
2019-06-04,7008.75,7179.25,7186.5,6981.75,565396,7179.25
2019-06-05,7189.0,7228.5,7245.25,7150.25,534798,7228.5
2019-06-06,7213.75,7282.25,7299.25,7181.0,433916,7282.25
2019-06-07,7266.5,7419.5,7453.0,7257.75,484835,7419.5
2019-06-10,7469.0,7515.5,7578.5,7431.25,463884,7515.5
2019-06-11,7519.5,7518.25,7600.75,7492.75,461725,7518.25
2019-06-12,7517.75,7473.25,7531.0,7461.0,388858,7473.25
2019-06-13,7476.0,7522.75,7536.0,7421.0,396174,7522.75
2019-06-14,7503.25,7478.25,7520.75,7451.5,254822,7478.25
2019-06-17,7481.0,7534.25,7550.75,7476.0,184038,7534.25
2019-06-18,7542.25,7645.25,7693.5,7514.75,209971,7645.25
2019-06-19,7641.0,7674.25,7685.75,7601.75,112587,7674.25
2019-06-20,7668.0,7745.25,7793.0,7660.0,101514,7745.25
2019-06-21,7737.0,7723.60986328125,7743.25,7701.5,379078,7723.60986328125
2019-06-24,7744.5,7758.75,7794.25,7731.75,260978,7758.75
2019-06-25,7753.0,7628.75,7779.5,7609.5,424811,7628.75
2019-06-26,7633.0,7650.0,7719.0,7616.25,376979,7650.0
2019-06-27,7641.0,7690.5,7716.5,7640.75,300152,7690.5
2019-06-28,7685.25,7693.75,7726.0,7664.0,310126,7693.75
2019-07-01,7781.5,7790.0,7849.75,7759.0,406594,7790.0
2019-07-02,7792.5,7838.25,7843.25,7763.0,297574,7838.25
2019-07-03,7840.25,7887.5,7892.75,7824.5,209604,7887.5
2019-07-05,7887.75,7851.5,7909.75,7797.25,375287,7851.5
2019-07-08,7855.0,7801.0,7863.5,7777.5,342228,7801.0
2019-07-09,7802.25,7845.25,7858.75,7743.0,346314,7845.25
2019-07-10,7848.0,7928.75,7949.5,7811.25,442842,7928.75
2019-07-11,7924.25,7918.75,7963.25,7894.25,407894,7918.75
2019-07-12,7917.25,7960.0,7967.5,7911.75,299817,7960.0
2019-07-15,7958.25,7986.75,7992.0,7941.25,247176,7986.75
2019-07-16,7982.75,7942.75,8001.5,7924.0,303702,7942.75
2019-07-17,7939.75,7885.5,7966.25,7868.0,303890,7885.5
2019-07-18,7868.0,7933.5,7954.75,7833.0,413722,7933.5
2019-07-19,7950.5,7842.75,7980.75,7815.25,438469,7842.75
2019-07-22,7830.0,7924.75,7936.5,7826.25,355209,7924.75
2019-07-23,7926.5,7983.75,7985.75,7908.0,357765,7983.75
2019-07-24,7944.0,8038.0,8051.75,7925.25,356159,8038.0
2019-07-25,8004.5,7981.75,8034.5,7917.25,433945,7981.75
2019-07-26,7992.0,8019.75,8040.75,7987.5,322305,8019.75
2019-07-29,8017.5,8001.25,8031.75,7951.75,301214,8001.25
2019-07-30,8004.25,7963.25,8020.0,7928.25,394698,7963.25
2019-07-31,7992.5,7866.75,8001.25,7782.25,556437,7866.75
2019-08-01,7834.0,7808.25,8014.5,7776.75,772956,7808.25
2019-08-02,7797.0,7702.25,7806.0,7650.25,736453,7702.25
2019-08-05,7701.75,7385.25,7705.5,7359.75,848399,7385.25
2019-08-06,7349.0,7515.5,7549.0,7224.5,845239,7515.5
2019-08-07,7512.75,7553.25,7577.5,7387.5,851275,7553.25
2019-08-08,7553.5,7735.75,7738.5,7526.0,553666,7735.75
2019-08-09,7699.5,7660.25,7724.0,7596.75,619044,7660.25
2019-08-12,7654.5,7566.75,7710.0,7534.75,552715,7566.75
2019-08-13,7570.25,7748.0,7789.5,7514.0,674983,7748.0
2019-08-14,7746.5,7488.75,7767.5,7477.0,825231,7488.75
2019-08-15,7469.0,7496.25,7572.75,7388.25,705042,7496.25
2019-08-16,7509.25,7611.75,7632.5,7502.5,449473,7611.75
2019-08-19,7617.25,7727.5,7750.0,7616.0,401476,7727.5
2019-08-20,7717.25,7668.0,7752.0,7655.5,414176,7668.0
2019-08-21,7655.0,7750.25,7765.75,7652.25,344352,7750.25
2019-08-22,7756.0,7711.25,7782.25,7654.0,487622,7711.25
2019-08-23,7705.75,7504.5,7762.0,7447.75,763864,7504.5
2019-08-26,7435.0,7590.5,7626.0,7353.25,617907,7590.5
2019-08-27,7591.5,7562.75,7648.5,7537.0,520966,7562.75
2019-08-28,7564.0,7599.25,7605.75,7504.25,480975,7599.25
2019-08-29,7582.25,7712.0,7730.25,7548.5,447668,7712.0
2019-08-30,7704.25,7690.75,7770.5,7646.0,450746,7690.75
2019-09-03,7628.25,7617.5,7695.5,7580.75,643037,7617.5
2019-09-04,7614.25,7722.75,7730.0,7608.5,399672,7722.75
2019-09-05,7722.0,7855.5,7886.75,7717.25,478413,7855.5
2019-09-06,7853.5,7857.75,7895.0,7838.25,356484,7857.75
2019-09-09,7857.0,7830.75,7887.0,7798.5,372953,7830.75
2019-09-10,7834.0,7815.0,7857.75,7744.25,446533,7815.0
2019-09-11,7818.5,7889.75,7905.0,7786.5,383871,7889.75
2019-09-12,7893.25,7921.5,7982.75,7886.75,448979,7921.5
2019-09-13,7916.25,7886.0,7958.5,7881.75,243852,7886.0
2019-09-16,7856.75,7856.5,7873.25,7776.25,199321,7856.5
2019-09-17,7864.0,7890.25,7897.5,7828.0,147539,7890.25
2019-09-18,7890.75,7894.25,7906.75,7790.0,122281,7894.25
2019-09-19,7898.75,7896.25,7951.0,7830.5,69135,7896.25
2019-09-20,7899.5,7899.47998046875,7932.75,7890.75,425158,7899.47998046875
2019-09-23,7839.25,7850.5,7897.5,7807.75,348180,7850.5
2019-09-24,7869.0,7735.25,7904.75,7701.75,609261,7735.25
2019-09-25,7738.25,7820.25,7844.25,7663.0,540081,7820.25
2019-09-26,7822.5,7787.25,7842.75,7734.75,489320,7787.25
2019-09-27,7787.0,7701.25,7822.0,7641.0,598171,7701.25
2019-09-30,7735.5,7770.5,7788.75,7705.75,337872,7770.5
2019-10-01,7784.0,7695.5,7841.5,7691.0,478759,7695.5
2019-10-02,7711.0,7546.25,7730.5,7525.5,586568,7546.25
2019-10-03,7551.5,7658.5,7661.5,7474.25,582820,7658.5
2019-10-04,7656.75,7767.25,7773.75,7624.0,420539,7767.25
2019-10-07,7712.5,7740.0,7799.75,7682.5,381262,7740.0
2019-10-08,7736.0,7622.0,7784.5,7613.5,552145,7622.0
2019-10-09,7621.0,7699.75,7732.0,7604.5,404170,7699.75
2019-10-10,7702.25,7760.25,7798.75,7583.25,535042,7760.25
2019-10-11,7783.25,7859.0,7918.5,7767.0,490521,7859.0
2019-10-14,7850.25,7857.5,7894.75,7807.0,311101,7857.5
2019-10-15,7862.25,7959.75,7971.75,7859.75,347657,7959.75
2019-10-16,7960.0,7948.5,7960.25,7907.5,347550,7948.5
2019-10-17,7954.25,7952.75,7994.75,7922.0,368623,7952.75
2019-10-18,7953.75,7880.75,7958.5,7835.75,437753,7880.75
2019-10-21,7874.25,7948.25,7951.75,7865.75,275031,7948.25
2019-10-22,7949.25,7858.75,7988.75,7837.25,377545,7858.75
2019-10-23,7846.25,7901.5,7918.25,7810.25,348671,7901.5
2019-10-24,7922.75,7928.25,7984.0,7913.25,380967,7928.25
2019-10-25,7928.5,8035.75,8041.5,7918.5,348318,8035.75
2019-10-28,8048.0,8094.75,8127.5,8048.0,309114,8094.75
2019-10-29,8109.25,8055.25,8118.75,8050.75,351246,8055.25
2019-10-30,8057.25,8111.25,8141.0,8020.5,381307,8111.25
2019-10-31,8128.5,8090.25,8139.0,8046.0,448458,8090.25
2019-11-01,8094.25,8160.25,8168.0,8084.5,348326,8160.25
2019-11-04,8165.0,8215.75,8233.75,8164.0,325479,8215.75
2019-11-05,8221.5,8210.75,8248.0,8193.25,305795,8210.75
2019-11-06,8208.0,8207.25,8228.25,8161.0,314414,8207.25
2019-11-07,8213.75,8230.5,8282.25,8190.0,366403,8230.5
2019-11-08,8230.0,8257.25,8264.25,8190.0,326871,8257.25
2019-11-11,8257.25,8249.75,8261.75,8206.5,229844,8249.75
2019-11-12,8253.25,8275.0,8300.25,8228.5,316729,8275.0
2019-11-13,8273.0,8265.75,8281.5,8220.0,382042,8265.75
2019-11-14,8269.0,8265.5,8285.5,8216.25,381593,8265.5
2019-11-15,8267.5,8318.75,8324.0,8261.25,367145,8318.75
2019-11-18,8318.75,8333.5,8367.0,8279.25,370609,8333.5
2019-11-19,8335.0,8341.5,8379.0,8312.5,373942,8341.5
2019-11-20,8333.0,8291.75,8348.0,8231.0,526978,8291.75
2019-11-21,8261.5,8274.5,8308.0,8240.0,411833,8274.5
2019-11-22,8280.25,8280.5,8313.5,8233.25,344497,8280.5
2019-11-25,8303.25,8376.5,8379.25,8296.5,259485,8376.5
2019-11-26,8374.25,8400.75,8422.0,8366.25,285726,8400.75
2019-11-27,8402.75,8454.75,8458.75,8397.0,240866,8454.75
2019-11-29,8456.75,8417.5,8458.25,8406.5,242603,8417.5
2019-12-02,8424.5,8316.0,8457.25,8276.5,559474,8316.0
2019-12-03,8313.75,8251.25,8337.5,8168.25,614317,8251.25
2019-12-04,8258.75,8295.25,8319.25,8220.5,413647,8295.25
2019-12-05,8296.25,8309.25,8340.0,8273.25,370987,8309.25
2019-12-06,8311.0,8400.25,8409.5,8307.75,302782,8400.25
2019-12-09,8401.5,8356.0,8427.25,8347.0,292419,8356.0
2019-12-10,8354.5,8363.75,8398.0,8297.0,403364,8363.75
2019-12-11,8366.25,8405.5,8411.0,8345.0,304183,8405.5
2019-12-12,8407.5,8465.25,8497.0,8381.0,554338,8465.25
2019-12-13,8485.0,8494.0,8523.75,8435.5,335038,8494.0
2019-12-16,8507.0,8576.0,8587.75,8503.25,192050,8576.0
2019-12-17,8576.0,8576.25,8596.75,8563.25,145053,8576.25
2019-12-18,8569.75,8590.25,8612.0,8567.75,98301,8590.25
2019-12-19,8598.0,8642.5,8655.5,8580.25,65776,8642.5
2019-12-20,8651.0,8707.4599609375,8707.4599609375,8638.25,307870,8707.4599609375
2019-12-23,8710.75,8726.5,8743.25,8707.5,194915,8726.5
2019-12-24,8728.25,8729.5,8736.0,8707.0,106029,8729.5
2019-12-26,8730.25,8804.25,8805.0,8729.0,170684,8804.25
2019-12-27,8801.0,8783.25,8843.5,8769.0,322888,8783.25
2019-12-30,8783.5,8733.75,8809.75,8691.25,404047,8733.75
2019-12-31,8731.75,8752.25,8772.25,8692.25,284519,8752.25
2020-01-02,8776.75,8891.75,8901.5,8769.5,416637,8891.75
2020-01-03,8895.5,8810.0,8907.25,8735.25,599887,8810.0
2020-01-06,8772.25,8847.5,8873.0,8723.0,469514,8847.5
2020-01-07,8853.25,8853.0,8894.75,8825.75,510004,8853.0
2020-01-08,8841.5,8944.5,8972.25,8678.0,723085,8944.5
2020-01-09,8948.75,9009.0,9022.25,8932.5,457262,9009.0
2020-01-10,9010.0,8978.25,9055.5,8966.25,472166,8978.25
2020-01-13,8979.0,9088.25,9095.5,8979.0,380440,9088.25
2020-01-14,9087.75,9062.5,9114.75,9035.0,553343,9062.5
2020-01-15,9062.0,9060.0,9096.0,9023.0,497100,9060.0
2020-01-16,9061.75,9133.5,9140.25,9061.5,397881,9133.5
2020-01-17,9137.0,9174.5,9189.25,9130.0,438669,9174.5
2020-01-21,9174.0,9169.75,9199.75,9114.75,532160,9169.75
2020-01-22,9179.5,9195.75,9254.0,9174.25,519015,9195.75
2020-01-23,9190.0,9248.25,9253.5,9151.75,616950,9248.25
2020-01-24,9252.0,9144.5,9287.25,9109.5,758796,9144.5
2020-01-27,9077.0,8954.5,9077.0,8925.5,792705,8954.5
2020-01-28,8952.5,9105.25,9136.25,8952.5,632550,9105.25
2020-01-29,9119.5,9098.5,9158.75,9072.25,578408,9098.5
2020-01-30,9111.25,9216.25,9240.0,9003.5,846585,9216.25
2020-01-31,9226.5,8997.75,9248.75,8966.0,898384,8997.75
2020-02-03,8982.75,9114.25,9155.75,8975.0,680726,9114.25
2020-02-04,9099.0,9355.0,9369.25,9073.0,563913,9355.0
2020-02-05,9357.0,9381.5,9462.75,9317.75,729548,9381.5
2020-02-06,9390.0,9455.5,9464.0,9362.5,545054,9455.5
2020-02-07,9467.0,9409.5,9471.0,9385.0,592695,9409.5
2020-02-10,9401.5,9527.5,9531.5,9330.75,500147,9527.5
2020-02-11,9525.0,9527.25,9609.5,9501.25,589570,9527.25
2020-02-12,9536.25,9625.75,9628.25,9523.75,454472,9625.75
2020-02-13,9621.5,9613.0,9644.75,9511.25,613580,9613.0
2020-02-14,9626.25,9632.25,9659.25,9588.0,489387,9632.25
2020-02-18,9635.0,9636.0,9687.5,9534.25,668505,9636.0
2020-02-19,9643.25,9733.5,9748.75,9641.25,419130,9733.5
2020-02-20,9744.75,9624.25,9763.0,9517.0,802424,9624.25
2020-02-21,9617.25,9458.0,9623.75,9411.5,911839,9458.0
2020-02-24,9355.25,9091.0,9365.0,9041.25,1171879,9091.0
2020-02-25,9091.0,8854.25,9224.25,8810.0,1344897,8854.25
2020-02-26,8868.25,8850.25,9037.5,8709.5,1251412,8850.25
2020-02-27,8811.5,8382.75,8878.5,8334.25,1580041,8382.75
2020-02-28,8347.0,8454.0,8574.75,8126.25,1527204,8454.0
2020-03-02,8349.25,8791.25,8883.25,8224.25,1373357,8791.25
2020-03-03,8830.5,8582.5,9002.5,8511.0,1295648,8582.5
2020-03-04,8557.5,8896.5,8950.0,8508.25,939032,8896.5
2020-03-05,8889.0,8648.75,8899.75,8610.75,954104,8648.75
2020-03-06,8677.0,8503.25,8726.5,8310.5,1097279,8503.25
2020-03-09,8369.0,7951.5,8375.0,7820.0,560913,7951.5
2020-03-10,7893.75,8331.5,8378.75,7814.25,982070,8331.5
2020-03-11,8317.0,8003.5,8334.25,7892.75,990236,8003.5
2020-03-12,7998.75,7215.25,8108.0,7128.5,876291,7215.25
2020-03-13,7100.0,7915.75,7978.0,6942.5,584274,7915.75
2020-03-16,7903.0,7057.5,7905.25,6927.0,307368,7057.5
2020-03-17,7053.0,7405.25,7552.25,6948.75,317501,7405.25
2020-03-18,7386.0,7225.25,7392.25,6830.0,156283,7225.25
2020-03-19,7251.75,7293.5,7521.5,6894.25,115519,7293.5
2020-03-20,7195.0,7417.97998046875,7649.0,7153.5,562616,7417.97998046875
2020-03-23,6798.0,6984.5,7316.25,6628.75,633237,6984.5
2020-03-24,7005.75,7554.75,7572.25,7005.75,556553,7554.75
2020-03-25,7544.75,7467.75,7761.0,7371.5,656698,7467.75
2020-03-26,7483.5,7844.0,7893.5,7310.25,567711,7844.0
2020-03-27,7882.75,7568.5,7893.25,7551.25,443315,7568.5
2020-03-30,7395.75,7854.75,7884.0,7365.0,419576,7854.75
2020-03-31,7856.75,7786.25,7995.0,7747.5,424386,7786.25
2020-04-01,7772.5,7438.75,7773.5,7404.25,411364,7438.75
2020-04-02,7473.5,7627.25,7656.25,7376.0,436829,7627.25
2020-04-03,7623.0,7522.75,7660.25,7423.5,351874,7522.75
2020-04-06,7535.75,8029.75,8099.0,7535.5,396874,8029.75
2020-04-07,8034.25,8012.0,8303.25,7948.0,531043,8012.0
2020-04-08,8015.0,8189.75,8242.0,7953.25,424380,8189.75
2020-04-09,8195.25,8227.5,8326.25,8101.75,522648,8227.5
2020-04-13,8296.0,8327.25,8338.75,8073.25,385072,8327.25
2020-04-14,8337.0,8692.5,8710.0,8319.0,431916,8692.5
2020-04-15,8706.25,8594.0,8707.5,8486.5,407752,8594.0
2020-04-16,8576.0,8734.25,8842.5,8500.5,539163,8734.25
2020-04-17,8909.75,8809.0,8966.75,8689.5,509555,8809.0
2020-04-20,8799.5,8692.0,8846.0,8687.0,427981,8692.0
2020-04-21,8695.0,8431.75,8763.0,8342.0,582449,8431.75
2020-04-22,8447.0,8638.0,8700.0,8400.0,373067,8638.0
2020-04-23,8636.25,8598.75,8786.5,8580.5,435112,8598.75
2020-04-24,8588.25,8769.0,8780.25,8498.25,380231,8769.0
2020-04-27,8766.0,8824.25,8898.0,8730.0,355545,8824.25
2020-04-28,8819.0,8719.75,8945.75,8654.5,440939,8719.75
2020-04-29,8759.25,9036.5,9118.75,8733.75,432414,9036.5
2020-04-30,9109.5,8988.5,9144.75,8856.5,462961,8988.5
2020-05-01,8847.0,8718.0,8879.0,8672.0,414560,8718.0
2020-05-04,8624.0,8795.5,8828.0,8556.25,381914,8795.5
2020-05-05,8806.25,8924.25,9020.0,8798.5,367233,8924.25
2020-05-06,8928.5,8952.0,9056.5,8877.75,414045,8952.0
2020-05-07,8947.5,9107.75,9126.0,8930.25,383884,9107.75
2020-05-08,9115.0,9218.25,9238.0,9103.25,362315,9218.25
2020-05-11,9194.75,9279.0,9339.0,9118.5,398142,9279.0
2020-05-12,9282.0,9078.25,9345.5,9040.5,500539,9078.25
2020-05-13,9045.75,8992.25,9202.75,8878.25,703290,8992.25
2020-05-14,9012.75,9079.5,9104.0,8847.0,639071,9079.5
2020-05-15,9085.5,9096.5,9148.5,8925.5,537250,9096.5
2020-05-18,9135.0,9325.5,9361.5,9110.25,398562,9325.5
2020-05-19,9316.25,9300.75,9417.25,9283.75,392499,9300.75
2020-05-20,9289.75,9485.5,9498.0,9273.0,369922,9485.5
2020-05-21,9494.75,9355.75,9510.75,9352.0,429220,9355.75
2020-05-22,9360.5,9406.25,9422.5,9241.5,365377,9406.25
2020-05-26,9396.25,9406.5,9604.0,9373.0,486546,9406.5
2020-05-27,9409.0,9432.5,9508.0,9172.5,560524,9432.5
2020-05-28,9436.5,9460.25,9565.5,9320.5,510617,9460.25
2020-05-29,9453.5,9560.25,9590.5,9372.0,529700,9560.25
2020-06-01,9513.0,9595.0,9605.75,9450.25,345593,9595.0
2020-06-02,9590.0,9647.75,9670.0,9504.75,389908,9647.75
2020-06-03,9657.5,9684.75,9728.25,9635.5,376694,9684.75
2020-06-04,9685.5,9626.25,9742.5,9572.25,462358,9626.25
2020-06-05,9643.5,9808.5,9846.25,9601.75,513656,9808.5
2020-06-08,9819.0,9884.75,9901.0,9747.0,391647,9884.75
2020-06-09,9887.25,9951.0,10005.25,9811.5,437442,9951.0
2020-06-10,9960.0,10087.25,10155.5,9958.5,557713,10087.25
2020-06-11,10086.25,9616.75,10107.0,9584.5,828944,9616.75
2020-06-12,9616.0,9645.0,9849.25,9494.75,508840,9645.0
2020-06-15,9536.75,9800.5,9815.5,9381.75,319211,9800.5
2020-06-16,9812.5,9972.5,10013.75,9797.75,216305,9972.5
2020-06-17,9961.75,9994.5,10059.0,9927.0,100473,9994.5
2020-06-18,9995.25,9995.75,10040.75,9879.5,67457,9995.75
2020-06-19,9997.25,10120.83984375,10123.25,9997.25,518436,10120.83984375
2020-06-22,9868.0,10124.75,10134.5,9843.5,354768,10124.75
2020-06-23,10121.5,10196.0,10296.25,9972.25,406477,10196.0
2020-06-24,10183.0,10010.75,10242.0,9927.25,661645,10010.75
2020-06-25,10005.25,10088.25,10107.0,9885.5,514249,10088.25
2020-06-26,10087.0,9865.5,10120.5,9824.25,576150,9865.5
2020-06-29,9785.5,9973.75,9997.0,9728.75,479544,9973.75
2020-06-30,9983.0,10147.25,10171.5,9940.25,422348,10147.25
2020-07-01,10141.0,10268.75,10310.0,10076.0,402791,10268.75
2020-07-02,10258.5,10355.75,10422.25,10246.5,404764,10355.75
2020-07-06,10352.0,10598.5,10614.5,10308.75,486369,10598.5
2020-07-07,10600.0,10532.25,10694.5,10505.75,465212,10532.25
2020-07-08,10526.0,10662.25,10673.0,10505.25,481023,10662.25
2020-07-09,10674.25,10727.5,10774.25,10560.0,607385,10727.5
2020-07-10,10727.0,10837.25,10847.5,10625.5,527570,10837.25
2020-07-13,10848.25,10600.0,11058.5,10561.5,736178,10600.0
2020-07-14,10602.0,10646.25,10693.0,10358.75,915009,10646.25
2020-07-15,10706.0,10683.25,10766.5,10551.25,719947,10683.25
2020-07-16,10693.0,10511.75,10698.25,10475.5,628898,10511.75
2020-07-17,10532.25,10622.5,10669.75,10523.75,443143,10622.5
2020-07-20,10621.25,10951.0,10964.5,10546.25,496402,10951.0
2020-07-21,10952.25,10851.0,11058.0,10784.75,587994,10851.0
2020-07-22,10850.75,10804.25,10916.25,10761.25,483851,10804.25
2020-07-23,10850.0,10548.25,10938.5,10514.5,644189,10548.25
2020-07-24,10565.5,10459.0,10597.0,10301.0,652482,10459.0
2020-07-27,10490.0,10675.25,10684.0,10401.0,444802,10675.25
2020-07-28,10682.5,10540.0,10758.5,10514.0,445252,10540.0
2020-07-29,10558.0,10674.25,10699.75,10512.25,368010,10674.25
2020-07-30,10700.0,10794.0,10897.25,10502.75,521157,10794.0
2020-07-31,10906.5,10890.5,10939.0,10691.0,631553,10890.5
2020-08-03,10933.25,11044.25,11073.0,10876.25,389622,11044.25
2020-08-04,11054.0,11086.0,11094.75,10983.0,395698,11086.0
2020-08-05,11080.5,11091.75,11144.0,11055.75,348822,11091.75
2020-08-06,11094.0,11261.25,11271.75,11051.25,420437,11261.25
2020-08-07,11260.5,11122.75,11283.25,11035.25,532554,11122.75
2020-08-10,11140.25,11072.0,11156.5,10928.25,485730,11072.0
2020-08-11,11072.25,10878.5,11157.75,10845.5,561748,10878.5
2020-08-12,10928.5,11126.0,11185.75,10878.5,434240,11126.0
2020-08-13,11115.5,11175.25,11266.0,11094.25,413661,11175.25
2020-08-14,11180.5,11133.75,11237.75,11096.0,398616,11133.75
2020-08-17,11145.0,11286.75,11300.5,11142.25,246403,11286.75
2020-08-18,11285.5,11409.25,11415.25,11268.0,326816,11409.25
2020-08-19,11414.25,11332.0,11438.0,11299.0,410893,11332.0
2020-08-20,11327.0,11477.25,11496.5,11221.5,401137,11477.25
2020-08-21,11480.0,11562.0,11573.5,11407.0,414226,11562.0
2020-08-24,11581.0,11636.25,11722.5,11528.25,617004,11636.25
2020-08-25,11636.0,11726.25,11742.25,11574.75,495891,11726.25
2020-08-26,11739.5,11991.25,12001.5,11726.75,578801,11991.25
2020-08-27,11984.5,11952.75,12046.0,11834.75,709346,11952.75
2020-08-28,11953.25,11991.75,12018.25,11920.5,489066,11991.75
2020-08-31,12002.75,12114.0,12165.0,11988.25,480979,12114.0
2020-09-01,12109.75,12312.5,12328.75,12093.0,518997,12312.5
2020-09-02,12325.5,12411.5,12465.25,12172.25,725395,12411.5
2020-09-03,12408.5,11800.5,12438.75,11658.5,931583,11800.5
2020-09-04,11745.0,11548.75,11843.0,11142.0,1202274,11548.75
2020-09-08,11531.0,11060.5,11585.0,11040.5,1012392,11060.5
2020-09-09,11006.0,11392.75,11478.75,10935.25,720954,11392.75
2020-09-10,11377.75,11178.25,11566.75,11088.0,885270,11178.25
2020-09-11,11187.0,11061.5,11356.25,10937.5,495802,11061.5
2020-09-14,11104.0,11280.5,11362.75,11104.0,322360,11280.5
2020-09-15,11278.5,11464.25,11495.5,11247.75,224404,11464.25
2020-09-16,11467.5,11268.75,11550.0,11237.5,167828,11268.75
2020-09-17,11269.5,11090.0,11302.5,10918.75,157390,11090.0
2020-09-18,11082.0,11144.8095703125,11179.25,11037.25,800279,11144.8095703125
2020-09-21,10920.0,10989.0,11009.75,10656.5,727984,10989.0
2020-09-22,10966.25,11149.5,11191.0,10897.5,573572,11149.5
2020-09-23,11160.5,10829.0,11222.0,10786.0,656111,10829.0
2020-09-24,10803.5,10891.75,11011.75,10660.25,791934,10891.75
2020-09-25,10914.25,11136.5,11166.25,10813.75,600725,11136.5
2020-09-28,11145.0,11394.75,11404.0,11140.25,568217,11394.75
2020-09-29,11388.0,11337.75,11448.75,11289.5,444170,11337.75
2020-09-30,11321.0,11407.25,11526.0,11167.0,647968,11407.25
2020-10-01,11375.0,11574.75,11599.25,11375.0,580589,11574.75
2020-10-02,11566.75,11233.25,11604.75,11204.5,806629,11233.25
2020-10-05,11308.5,11469.25,11497.5,11267.5,398444,11469.25
2020-10-06,11473.0,11273.75,11524.5,11197.5,612278,11273.75
2020-10-07,11220.5,11470.0,11506.5,11208.0,443046,11470.0
2020-10-08,11473.25,11539.0,11578.75,11469.75,403379,11539.0
2020-10-09,11562.0,11724.75,11739.0,11552.5,408445,11724.75
2020-10-12,11722.75,12098.25,12197.0,11687.75,756438,12098.25
2020-10-13,12100.0,12094.0,12249.0,12019.0,754735,12094.0
2020-10-14,12079.75,11974.25,12178.0,11901.75,597198,11974.25
2020-10-15,11950.0,11874.0,11983.25,11736.5,595926,11874.0
2020-10-16,11891.0,11798.0,12022.0,11792.0,527026,11798.0
2020-10-19,11816.75,11650.25,11950.5,11591.25,623203,11650.25
2020-10-20,11697.5,11660.75,11792.0,11598.5,622702,11660.75
2020-10-21,11675.25,11691.25,11779.25,11585.0,599851,11691.25
2020-10-22,11683.5,11649.75,11724.0,11511.0,583669,11649.75
2020-10-23,11669.25,11663.5,11691.75,11551.0,501243,11663.5
2020-10-26,11634.0,11492.25,11695.5,11343.25,674142,11492.25
2020-10-27,11499.5,11588.0,11623.0,11478.25,551642,11588.0
2020-10-28,11558.5,11132.75,11566.75,11123.75,749420,11132.75
2020-10-29,11180.5,11342.75,11457.75,11145.0,606325,11342.75
2020-10-30,11213.25,11046.25,11281.25,10944.5,801978,11046.25
2020-11-02,11034.5,11063.25,11212.0,10942.25,602651,11063.25
2020-11-03,11074.75,11265.75,11347.0,11064.5,509496,11265.75
2020-11-04,11264.0,11763.0,11843.75,11230.25,842617,11763.0
2020-11-05,11830.0,12076.5,12119.5,11771.25,578443,12076.5
2020-11-06,12088.5,12075.0,12109.0,11868.25,552483,12075.0
2020-11-09,12139.25,11820.5,12408.75,11812.25,731881,11820.5
2020-11-10,11863.5,11618.25,11901.5,11503.25,834533,11618.25
2020-11-11,11632.25,11886.0,11917.75,11575.25,546218,11886.0
2020-11-12,11898.5,11820.0,11975.75,11775.75,554930,11820.0
2020-11-13,11857.0,11933.5,11952.75,11801.75,445512,11933.5
2020-11-16,11957.25,12005.0,12065.0,11851.75,471101,12005.0
2020-11-17,12061.25,11975.0,12096.25,11953.75,401505,11975.0
2020-11-18,11972.0,11897.0,12027.5,11861.5,475826,11897.0
2020-11-19,11876.0,11987.25,12000.0,11804.5,421691,11987.25
2020-11-20,11960.0,11905.75,12021.0,11873.5,358180,11905.75
2020-11-23,11894.0,11905.25,12001.75,11808.25,425777,11905.25
2020-11-24,11909.75,12076.0,12104.5,11872.75,401635,12076.0
2020-11-25,12098.5,12152.25,12177.75,12077.5,386232,12152.25
2020-11-27,12168.25,12257.5,12307.5,12127.0,296828,12257.5
2020-11-30,12286.5,12277.0,12337.25,12086.0,493064,12277.0
2020-12-01,12336.0,12452.25,12512.25,12312.0,464023,12452.25
2020-12-02,12456.25,12454.25,12473.5,12312.5,400405,12454.25
2020-12-03,12472.0,12462.25,12540.25,12444.0,376884,12462.25
2020-12-04,12487.0,12526.0,12535.75,12448.5,321796,12526.0
2020-12-07,12525.0,12596.0,12612.25,12474.75,323774,12596.0
2020-12-08,12574.0,12637.5,12652.5,12502.0,365422,12637.5
2020-12-09,12657.25,12367.0,12675.0,12306.75,635769,12367.0
2020-12-10,12342.75,12402.0,12449.0,12218.25,529843,12402.0
2020-12-11,12391.0,12368.0,12414.25,12234.25,361860,12368.0
2020-12-14,12405.5,12456.5,12545.0,12386.5,296143,12456.5
2020-12-15,12460.5,12591.75,12604.75,12417.0,223263,12591.75
2020-12-16,12599.5,12665.25,12699.75,12567.75,153920,12665.25
2020-12-17,12677.0,12751.0,12766.25,12667.5,84472,12751.0
