Datetime,Open,High,Low,Close,Volume
2026-07-02T11:16:00-04:00,29431.205078125,29431.205078125,29412.21484375,29417.01953125,3494871
2026-07-02T11:17:00-04:00,29433.384765625,29433.384765625,29394.529296875,29400.8125,3039607
2026-07-02T11:18:00-04:00,29401.8046875,29427.716796875,29394.828125,29412.37890625,3756043
2026-07-02T11:19:00-04:00,29402.5234375,29402.5234375,29378.41796875,29385.70703125,3364080
2026-07-02T11:20:00-04:00,29404.1484375,29412.2421875,29378.478515625,29412.2421875,3496201
2026-07-02T11:21:00-04:00,29406.130859375,29426.666015625,29402.869140625,29411.283203125,3903316
2026-07-02T11:22:00-04:00,29421.744140625,29429.8671875,29414.62890625,29415.0234375,4828592
2026-07-02T11:23:00-04:00,29409.197265625,29423.02734375,29395.046875,29423.02734375,2305049
2026-07-02T11:24:00-04:00,29424.40625,29469.267578125,29424.40625,29466.412109375,2844812
2026-07-02T11:25:00-04:00,29468.537109375,29472.22265625,29428.013671875,29428.013671875,3620081
2026-07-02T11:26:00-04:00,29444.22265625,29480.7734375,29444.22265625,29471.630859375,3244962
2026-07-02T11:27:00-04:00,29480.556640625,29492.376953125,29472.57421875,29472.57421875,3254520
2026-07-02T11:28:00-04:00,29465.05078125,29474.208984375,29460.0234375,29465.275390625,2985544
2026-07-02T11:29:00-04:00,29462.34375,29462.34375,29427.259765625,29427.259765625,2222538
2026-07-02T11:30:00-04:00,29425.4296875,29475.029296875,29425.4296875,29457.30078125,2860342
2026-07-02T11:31:00-04:00,29456.734375,29474.36328125,29446.30078125,29474.36328125,2247056
2026-07-02T11:32:00-04:00,29475.810546875,29487.2890625,29464.458984375,29486.150390625,2369600
2026-07-02T11:33:00-04:00,29486.30078125,29492.7890625,29486.30078125,29492.7890625,2084893
2026-07-02T11:34:00-04:00,29508.599609375,29516.58984375,29506.0546875,29515.162109375,2746471
2026-07-02T11:35:00-04:00,29510.990234375,29548.498046875,29504.62109375,29547.6015625,2831694
2026-07-02T11:36:00-04:00,29538.0625,29554.0234375,29537.966796875,29552.89453125,3188750
2026-07-02T11:37:00-04:00,29550.892578125,29560.783203125,29547.904296875,29560.783203125,2845501
2026-07-02T11:38:00-04:00,29556.021484375,29565.65625,29551.302734375,29558.974609375,2677121
2026-07-02T11:39:00-04:00,29556.71484375,29556.71484375,29535.693359375,29539.0390625,2485994
2026-07-02T11:40:00-04:00,29533.294921875,29563.349609375,29531.029296875,29563.349609375,2453908
2026-07-02T11:41:00-04:00,29551.53515625,29551.53515625,29536.7890625,29536.7890625,2257517
2026-07-02T11:42:00-04:00,29522.39453125,29524.46875,29509.48046875,29511.28515625,2253935
2026-07-02T11:43:00-04:00,29510.89453125,29510.89453125,29477.33984375,29477.33984375,2590273
2026-07-02T11:44:00-04:00,29477.65234375,29478.771484375,29461.31640625,29469.38671875,2517074
2026-07-02T11:45:00-04:00,29465.873046875,29493.916015625,29465.873046875,29487.19921875,2141736
2026-07-02T11:46:00-04:00,29489.435546875,29493.37890625,29471.861328125,29481.427734375,1975399
2026-07-02T11:47:00-04:00,29482.744140625,29490.8359375,29471.443359375,29483.958984375,2296816
2026-07-02T11:48:00-04:00,29486.2578125,29488.1484375,29474.828125,29477.134765625,2085575
2026-07-02T11:49:00-04:00,29473.75,29473.75,29446.10546875,29447.900390625,2365604
2026-07-02T11:50:00-04:00,29442.234375,29447.21484375,29436.708984375,29440.0546875,2159193
2026-07-02T11:51:00-04:00,29442.373046875,29457.22265625,29430.474609375,29443.9765625,2453584
2026-07-02T11:52:00-04:00,29447.298828125,29456.69921875,29423.869140625,29426.365234375,2434025
2026-07-02T11:53:00-04:00,29419.390625,29422.216796875,29398.4453125,29403.03125,2756930
2026-07-02T11:54:00-04:00,29408.68359375,29430.65234375,29408.365234375,29430.65234375,2337420
2026-07-02T11:55:00-04:00,29430.080078125,29436.4765625,29416.1796875,29417.08203125,2124178
2026-07-02T11:56:00-04:00,29411.5625,29411.5625,29397.521484375,29398.763671875,2138890
2026-07-02T11:57:00-04:00,29406.83984375,29406.83984375,29386.83203125,29400.37109375,2374490
2026-07-02T11:58:00-04:00,29401.91796875,29421.87890625,29398.0703125,29421.87890625,2302253
2026-07-02T11:59:00-04:00,29423.513671875,29438.921875,29422.279296875,29425.033203125,2733357
2026-07-02T12:00:00-04:00,29427.103515625,29434.53515625,29393.2109375,29393.2109375,2352599
2026-07-02T12:01:00-04:00,29392.455078125,29393.783203125,29373.74609375,29376.892578125,3168837
2026-07-02T12:02:00-04:00,29377.576171875,29377.576171875,29354.890625,29355.619140625,4201139
2026-07-02T12:03:00-04:00,29354.349609375,29381.92578125,29346.921875,29376.595703125,2030919
2026-07-02T12:04:00-04:00,29372.29296875,29388.494140625,29368.7890625,29384.1796875,3235416
2026-07-02T12:05:00-04:00,29382.39453125,29398.064453125,29381.978515625,29381.978515625,1229541
2026-07-02T12:06:00-04:00,29379.3046875,29380.36328125,29356.53125,29361.865234375,2225412
2026-07-02T12:07:00-04:00,29363.3359375,29373.71484375,29353.265625,29362.330078125,2455336
2026-07-02T12:08:00-04:00,29363.533203125,29368.015625,29347.376953125,29357.546875,2436875
2026-07-02T12:09:00-04:00,29360.44921875,29360.44921875,29338.8203125,29347.5859375,3669384
2026-07-02T12:10:00-04:00,29348.74609375,29387.306640625,29345.875,29385.318359375,1234272
2026-07-02T12:11:00-04:00,29386.05078125,29397.814453125,29383.80078125,29385.974609375,3307890
2026-07-02T12:12:00-04:00,29380.9765625,29391.337890625,29360.04296875,29391.337890625,2184391
2026-07-02T12:13:00-04:00,29396.703125,29404.607421875,29387.64453125,29394.8359375,2540418
2026-07-02T12:14:00-04:00,29395.306640625,29410.015625,29390.69140625,29397.544921875,3503460
2026-07-02T12:15:00-04:00,29398.796875,29398.796875,29370.0,29378.794921875,1937335
2026-07-02T12:16:00-04:00,29381.951171875,29395.6640625,29381.951171875,29387.341796875,3993011
2026-07-02T12:17:00-04:00,29386.599609375,29388.05078125,29351.4296875,29351.4296875,1361821
2026-07-02T12:18:00-04:00,29353.013671875,29361.828125,29350.25390625,29356.74609375,2897156
2026-07-02T12:19:00-04:00,29358.1796875,29368.833984375,29344.408203125,29345.869140625,2278988
2026-07-02T12:20:00-04:00,29345.833984375,29345.833984375,29314.923828125,29324.0546875,3286207
2026-07-02T12:21:00-04:00,29327.73828125,29331.404296875,29319.298828125,29323.833984375,2928153
2026-07-02T12:22:00-04:00,29324.310546875,29327.966796875,29312.658203125,29322.615234375,2383655
2026-07-02T12:23:00-04:00,29321.4453125,29322.736328125,29304.2578125,29310.208984375,2219879
2026-07-02T12:24:00-04:00,29308.107421875,29309.056640625,29301.177734375,29304.50390625,2573908
2026-07-02T12:25:00-04:00,29303.87890625,29340.658203125,29303.87890625,29329.158203125,2907309
2026-07-02T12:26:00-04:00,29327.123046875,29327.123046875,29300.140625,29308.255859375,2661172
2026-07-02T12:27:00-04:00,29308.81640625,29320.919921875,29306.4921875,29317.38671875,3088669
2026-07-02T12:28:00-04:00,29319.435546875,29323.05078125,29309.853515625,29321.26953125,958290
2026-07-02T12:29:00-04:00,29320.95703125,29329.96484375,29301.6015625,29305.93359375,3448305
2026-07-02T12:30:00-04:00,29311.58984375,29311.58984375,29284.3671875,29287.025390625,1100218
2026-07-02T12:31:00-04:00,29288.82421875,29295.134765625,29278.712890625,29279.79296875,3402103
2026-07-02T12:32:00-04:00,29276.064453125,29283.0390625,29268.388671875,29268.388671875,2611590
2026-07-02T12:33:00-04:00,29270.2578125,29285.67578125,29270.2578125,29273.33203125,2265089
2026-07-02T12:34:00-04:00,29265.150390625,29265.150390625,29249.8828125,29250.974609375,2229848
2026-07-02T12:35:00-04:00,29245.3203125,29259.111328125,29245.3203125,29256.146484375,2798001
2026-07-02T12:36:00-04:00,29260.1796875,29260.1796875,29230.63671875,29235.677734375,2789620
2026-07-02T12:37:00-04:00,29237.734375,29240.73828125,29208.998046875,29208.998046875,2737745
2026-07-02T12:38:00-04:00,29217.9609375,29224.642578125,29212.05078125,29224.2265625,3013542
2026-07-02T12:39:00-04:00,29220.8046875,29234.982421875,29220.8046875,29234.947265625,2800664
2026-07-02T12:40:00-04:00,29237.423828125,29281.23828125,29237.423828125,29280.55078125,2890927
2026-07-02T12:41:00-04:00,29278.193359375,29288.9296875,29269.33203125,29269.33203125,3097553
2026-07-02T12:42:00-04:00,29265.482421875,29280.716796875,29261.62890625,29274.29296875,2901956
2026-07-02T12:43:00-04:00,29269.427734375,29287.46484375,29269.427734375,29277.837890625,1236585
2026-07-02T12:44:00-04:00,29277.80859375,29299.83203125,29277.80859375,29297.8515625,2132159
2026-07-02T12:45:00-04:00,29293.34375,29293.34375,29271.615234375,29277.91796875,2208105
2026-07-02T12:46:00-04:00,29278.787109375,29286.609375,29272.05859375,29272.05859375,2028471
2026-07-02T12:47:00-04:00,29275.390625,29288.216796875,29270.17578125,29287.849609375,3026499
2026-07-02T12:48:00-04:00,29286.451171875,29287.55078125,29264.4765625,29276.390625,994122
2026-07-02T12:49:00-04:00,29276.509765625,29282.330078125,29261.435546875,29263.603515625,2708196
2026-07-02T12:50:00-04:00,29258.95703125,29258.95703125,29237.76171875,29244.814453125,1647826
2026-07-02T12:51:00-04:00,29245.513671875,29273.669921875,29244.548828125,29268.755859375,2103856
2026-07-02T12:52:00-04:00,29269.693359375,29285.45703125,29265.724609375,29280.587890625,2453128
2026-07-02T12:53:00-04:00,29280.482421875,29283.962890625,29245.443359375,29245.443359375,2028507
2026-07-02T12:54:00-04:00,29248.14453125,29268.880859375,29248.14453125,29253.0859375,3053003
2026-07-02T12:55:00-04:00,29250.146484375,29250.146484375,29215.326171875,29216.142578125,1424876
2026-07-02T12:56:00-04:00,29216.91796875,29216.91796875,29192.298828125,29192.298828125,2770502
2026-07-02T12:57:00-04:00,29194.3828125,29214.236328125,29194.3828125,29197.087890625,2365246
2026-07-02T12:58:00-04:00,29196.876953125,29210.03515625,29194.583984375,29209.69921875,2408848
2026-07-02T12:59:00-04:00,29210.73046875,29223.712890625,29210.73046875,29218.490234375,3000758
2026-07-02T13:00:00-04:00,29216.1796875,29222.640625,29196.171875,29196.171875,1486581
2026-07-02T13:01:00-04:00,29195.951171875,29195.951171875,29172.49609375,29178.39453125,4393835
2026-07-02T13:02:00-04:00,29181.599609375,29198.466796875,29180.50390625,29181.1484375,1140113
2026-07-02T13:03:00-04:00,29178.7734375,29178.7734375,29160.244140625,29165.6640625,2335878
2026-07-02T13:04:00-04:00,29166.89453125,29167.69140625,29148.23828125,29164.75,2577764
2026-07-02T13:05:00-04:00,29159.921875,29178.25,29145.630859375,29178.25,2848351
2026-07-02T13:06:00-04:00,29184.443359375,29217.806640625,29184.443359375,29216.279296875,3712797
2026-07-02T13:07:00-04:00,29219.701171875,29237.02734375,29217.853515625,29224.62109375,1241850
2026-07-02T13:08:00-04:00,29222.666015625,29222.666015625,29205.603515625,29214.8515625,3366784
2026-07-02T13:09:00-04:00,29217.302734375,29218.056640625,29199.908203125,29203.09765625,1038862
2026-07-02T13:10:00-04:00,29202.517578125,29211.28515625,29179.779296875,29191.58984375,1875461
2026-07-02T13:11:00-04:00,29191.513671875,29197.96875,29187.447265625,29197.96875,2287237
2026-07-02T13:12:00-04:00,29198.6640625,29198.6640625,29186.025390625,29187.43359375,2037103
2026-07-02T13:13:00-04:00,29186.6171875,29193.78125,29184.021484375,29193.78125,2129005
2026-07-02T13:14:00-04:00,29195.71875,29215.259765625,29194.685546875,29205.859375,2164732
2026-07-02T13:15:00-04:00,29206.302734375,29206.302734375,29198.775390625,29205.369140625,2983611
2026-07-02T13:16:00-04:00,29204.552734375,29226.810546875,29203.880859375,29226.810546875,1038413
2026-07-02T13:17:00-04:00,29226.9296875,29235.25,29211.29296875,29213.275390625,3340942
2026-07-02T13:18:00-04:00,29213.3125,29224.681640625,29209.380859375,29211.478515625,1012556
2026-07-02T13:19:00-04:00,29208.544921875,29208.544921875,29190.390625,29190.390625,2250121
2026-07-02T13:20:00-04:00,29189.953125,29194.15625,29184.033203125,29186.736328125,1925249
2026-07-02T13:21:00-04:00,29189.244140625,29215.505859375,29189.244140625,29212.576171875,2121255
2026-07-02T13:22:00-04:00,29214.033203125,29235.30859375,29212.046875,29212.046875,1752385
2026-07-02T13:23:00-04:00,29211.744140625,29211.744140625,29198.16796875,29202.576171875,2239035
2026-07-02T13:24:00-04:00,29205.111328125,29207.796875,29191.98046875,29197.4296875,1749608
2026-07-02T13:25:00-04:00,29197.083984375,29201.611328125,29187.0625,29188.140625,1862947
2026-07-02T13:26:00-04:00,29186.923828125,29198.078125,29180.654296875,29181.58984375,1818145
2026-07-02T13:27:00-04:00,29181.791015625,29198.439453125,29181.791015625,29195.873046875,2596002
2026-07-02T13:28:00-04:00,29197.220703125,29197.220703125,29187.4296875,29195.337890625,908021
2026-07-02T13:29:00-04:00,29198.359375,29203.060546875,29189.93359375,29200.216796875,2377818
2026-07-02T13:30:00-04:00,29199.931640625,29217.064453125,29199.931640625,29206.47265625,1741621
2026-07-02T13:31:00-04:00,29215.841796875,29217.525390625,29211.8671875,29215.08203125,962790
2026-07-02T13:32:00-04:00,29215.427734375,29225.3046875,29211.19921875,29222.16015625,2986497
2026-07-02T13:33:00-04:00,29218.5859375,29226.630859375,29213.326171875,29213.326171875,984907
2026-07-02T13:34:00-04:00,29213.98046875,29217.833984375,29186.76953125,29186.76953125,3093015
2026-07-02T13:35:00-04:00,29184.126953125,29190.171875,29169.71484375,29178.2890625,1166958
2026-07-02T13:36:00-04:00,29176.599609375,29176.599609375,29148.857421875,29149.52734375,2218903
2026-07-02T13:37:00-04:00,29152.94921875,29154.115234375,29146.541015625,29152.505859375,2556507
2026-07-02T13:38:00-04:00,29152.0703125,29162.455078125,29136.8359375,29140.658203125,2402649
2026-07-02T13:39:00-04:00,29140.955078125,29148.435546875,29131.275390625,29135.630859375,5232703
2026-07-02T13:40:00-04:00,29142.45703125,29142.45703125,29124.494140625,29137.685546875,1391666
2026-07-02T13:41:00-04:00,29145.0078125,29168.08203125,29145.0078125,29168.08203125,2507781
2026-07-02T13:42:00-04:00,29165.37109375,29172.693359375,29161.25,29172.421875,2140883
2026-07-02T13:43:00-04:00,29166.232421875,29166.232421875,29154.31640625,29161.794921875,2342811
2026-07-02T13:44:00-04:00,29161.021484375,29164.482421875,29150.150390625,29156.974609375,2890264
2026-07-02T13:45:00-04:00,29157.8671875,29162.4453125,29137.7109375,29142.4375,1137080
2026-07-02T13:46:00-04:00,29145.2421875,29145.427734375,29123.5390625,29126.14453125,3353066
2026-07-02T13:47:00-04:00,29125.6171875,29126.515625,29104.123046875,29104.123046875,1283640
2026-07-02T13:48:00-04:00,29104.443359375,29120.775390625,29097.35546875,29116.845703125,2899989
2026-07-02T13:49:00-04:00,29120.111328125,29120.111328125,29112.044921875,29117.564453125,2883114
2026-07-02T13:50:00-04:00,29118.115234375,29118.845703125,29098.78515625,29117.10546875,1284297
2026-07-02T13:51:00-04:00,29115.48828125,29119.560546875,29107.57421875,29117.810546875,2444691
2026-07-02T13:52:00-04:00,29117.861328125,29122.43359375,29107.029296875,29118.546875,2285511
2026-07-02T13:53:00-04:00,29117.376953125,29127.767578125,29117.376953125,29125.87109375,1633318
2026-07-02T13:54:00-04:00,29125.712890625,29152.24609375,29125.712890625,29146.14453125,1931764
2026-07-02T13:55:00-04:00,29145.330078125,29150.134765625,29133.193359375,29135.119140625,1889659
2026-07-02T13:56:00-04:00,29132.5,29133.490234375,29114.734375,29119.486328125,2823963
2026-07-02T13:57:00-04:00,29122.556640625,29122.556640625,29114.103515625,29117.8828125,792267
2026-07-02T13:58:00-04:00,29114.701171875,29114.701171875,29088.173828125,29088.173828125,2098126
2026-07-02T13:59:00-04:00,29087.326171875,29095.318359375,29087.326171875,29093.490234375,1864122
2026-07-02T14:00:00-04:00,29095.875,29117.673828125,29089.25,29117.673828125,2348704
2026-07-02T14:01:00-04:00,29115.591796875,29127.541015625,29108.244140625,29124.796875,1974488
2026-07-02T14:02:00-04:00,29124.689453125,29129.89453125,29119.5078125,29119.5078125,2024279
2026-07-02T14:03:00-04:00,29119.560546875,29121.0234375,29114.75390625,29114.75390625,1970414
2026-07-02T14:04:00-04:00,29119.56640625,29136.9296875,29119.56640625,29136.6171875,3905829
2026-07-02T14:05:00-04:00,29139.728515625,29171.861328125,29139.6796875,29170.24609375,1620877
2026-07-02T14:06:00-04:00,29171.6015625,29217.166015625,29171.6015625,29205.435546875,4079724
2026-07-02T14:07:00-04:00,29203.716796875,29210.896484375,29197.318359375,29204.220703125,1436059
2026-07-02T14:08:00-04:00,29201.982421875,29218.88671875,29201.982421875,29216.83984375,1838620
2026-07-02T14:09:00-04:00,29217.2578125,29237.6484375,29215.486328125,29237.6484375,2271562
2026-07-02T14:10:00-04:00,29243.630859375,29258.92578125,29230.888671875,29239.810546875,2596284
2026-07-02T14:11:00-04:00,29242.10546875,29256.09765625,29233.720703125,29240.697265625,3749731
2026-07-02T14:12:00-04:00,29236.216796875,29247.185546875,29228.953125,29247.185546875,1006331
2026-07-02T14:13:00-04:00,29245.50390625,29245.50390625,29231.416015625,29232.205078125,2734472
2026-07-02T14:14:00-04:00,29231.1953125,29231.1953125,29213.095703125,29217.455078125,780158
2026-07-02T14:15:00-04:00,29218.650390625,29222.8359375,29199.205078125,29208.259765625,2150028
2026-07-02T14:16:00-04:00,29210.27734375,29214.314453125,29203.142578125,29206.173828125,1804433
2026-07-02T14:17:00-04:00,29204.8046875,29205.939453125,29182.73828125,29182.73828125,1851169
